gene,importance,mean_positive,mean_negative,diff_expression,direction,combined_score
JUNB,0.0010073286128551488,0.5119289109331854,0.27072256824603663,0.24120634268714874,UP_in_CKD,0.00024297405059090922
C6orf62,0.00022402514689682203,2.409847481008149,1.3478214126729682,1.0620260683351808,UP_in_CKD,0.00023792054596704322
PPP1R1A,0.0006990874611962737,0.8808954146922063,1.2145832084524528,-0.3336877937602465,UP_in_AKI,0.0002332769525720365
LCN2,0.002646639686090406,0.197169562721792,0.10935169872501958,0.08781786399677242,UP_in_CKD,0.00023242224400154773
ITGB6,0.0014346527582378937,0.5303392823362202,0.3724016089038216,0.15793767343239856,UP_in_CKD,0.0002265857188194663
KCNJ16,0.000680131396545176,1.0122491744389561,1.3442771027371327,-0.3320279282981766,UP_in_AKI,0.0002258226185654404
TXNIP,0.0026135363250483863,0.5354511307968226,0.44970509308238327,0.08574603771443934,UP_in_CKD,0.00022410038429565611
ELOB,0.0009030745157061884,0.38405193716199615,0.62369824757137,-0.2396463104093739,UP_in_AKI,0.00021641847571372022
MTRNR2L12,0.0011165935947857755,1.1936875387770538,1.0106692484790465,0.1830182902980073,UP_in_CKD,0.0002043570506753986
MT1G,0.0023736062055650345,0.4005851672309432,0.3152073726731505,0.08537779455779265,UP_in_CKD,0.00020265326297983326
MIF,0.004512902360206379,0.378455901259742,0.3340540863859089,0.0444018148738331,UP_in_CKD,0.0002003810551415681
MINOS1,0.0012143050973556484,0.36330843269882424,0.19861627147907376,0.16469216121975047,UP_in_CKD,0.00019998653086366125
ATP5F1E,0.0038236126741224455,0.24401468283862796,0.19180665169120603,0.052208031147421924,UP_in_CKD,0.00019962328958626188
ATP5MF,0.0007125227934634096,1.0374681975171962,1.3158205034145074,-0.2783523058973112,UP_in_AKI,0.00019833236256493368
LTF,0.0028611190577707717,0.16911529880989648,0.23815417388039983,-0.06903887507050335,UP_in_AKI,0.00019752844119127257
SLC26A7,0.000376108853095243,1.5709445228990464,1.0613069295612576,0.5096375933377888,UP_in_CKD,0.0001916792107244956
GPX4,0.0004536754302680813,0.9356670951177896,0.5224725605906132,0.41319453452717636,UP_in_CKD,0.0001874562082360363
RPLP2,0.0006764684790625145,0.8957016093595374,0.6213203225677163,0.27438128679182106,UP_in_CKD,0.0001856102917592788
