gene,mean_expression,variance,rank
RBBP7,0.3050117648274087,0.3162077243392479,2133
PRPF8,0.2943824965764569,0.3160551022860252,2134
NDUFS1,0.29427719676837766,0.3159264093471662,2135
ILF3,0.2975989247649171,0.3157441132932039,2136
CGNL1,0.2684315992500387,0.31555024853171115,2137
MICU2,0.3095207746694715,0.31551667501782865,2138
STAU1,0.2957249800748931,0.3154995841938688,2139
GIPC1,0.2867588770732909,0.3152532874742489,2140
TMEM9,0.3152969771550569,0.3151456836811264,2141
THUMPD1,0.28980602286596585,0.3149870912646511,2142
CGGBP1,0.29404941280944613,0.3149847874799844,2143
ATP6V0D2,0.18269299390953378,0.3149585544624311,2144
ITGB1BP1,0.29522589809049576,0.314865466799087,2145
IST1,0.29902210352037234,0.31480473842199175,2146
CDH1,0.27435899430571264,0.31451032385750777,2147
EIF4E2,0.3000451315352013,0.3142094602798776,2148
GRINA,0.29842018117578517,0.3138447029322913,2149
SARS,0.30391598257581254,0.31380201401814595,2150
CCDC124,0.3125383559545268,0.3137803842103821,2151
PPP1CC,0.28556867138897785,0.3136178323455403,2152
DMAC1,0.29644726275143857,0.3135955877196792,2153
MRPL3,0.31258112198929205,0.31352502628054046,2154
PLPP3,0.19634513061271106,0.3133173089440556,2155
STAG2,0.2834465788736025,0.31328079533602393,2156
ALG5,0.3177980892766944,0.31322741968351886,2157
DYNC2LI1,0.2979114114360857,0.3131580240459864,2158
ACTA2,0.11150453463903826,0.31302323051312114,2159
COMMD1,0.31261318940548943,0.3123373490903322,2160
TP53I3,0.29620266082808294,0.31220670182943794,2161
ZNRD1,0.2872417349901875,0.3120260508570937,2162
FKBP4,0.30278542039645673,0.31195322423517724,2163
RPL26L1,0.3164619799441117,0.3118832840607374,2164
MAPK1,0.28297245509119917,0.31162625885690487,2165
WASL,0.3002618204131602,0.31149651497527175,2166
TSPAN4,0.26063990818207694,0.3114337076246104,2167
LAMB1,0.27753260301493826,0.31140035093730456,2168
ZNF292,0.2703495613174419,0.3112967341775966,2169
UBXN6,0.29480747840360166,0.31093558894328094,2170
TIMMDC1,0.3073058550818402,0.3109324462348305,2171
DNAJC10,0.28470210815891,0.3108908736317255,2172
TRIP11,0.2832331782824229,0.31074466743981155,2173
ARID1B,0.27460537060823664,0.3106756182653436,2174
CENPX,0.28481584687240025,0.3106507034052549,2175
ITFG1,0.2981326160658808,0.31063927277164194,2176
SLC22A2,0.22613843030156658,0.3103646104495897,2177
NHP2L1,0.2079152133362004,0.3102622620165861,2178
DARS,0.3011226763343758,0.3102285854081529,2179
EAPP,0.30812535792155726,0.3102254956487137,2180
SNX5,0.2913512894182523,0.3098780989161488,2181
JOSD2,0.29615097683955216,0.3096700591994131,2182
TRIM8,0.30074428617001764,0.3096452609800352,2183
TOP2B,0.2923286805655576,0.30960857540786,2184
NUDT22,0.29986019434428435,0.30959072389131204,2185
SOCS3,0.21020357726246502,0.30939820993988904,2186
KPNB1,0.28493394214916684,0.3092546644699242,2187
TRIM2,0.27804309835975743,0.30922378091855035,2188
LLGL2,0.29146169406833083,0.30898385002740525,2189
UBE2A,0.2981579205227731,0.3086153509580797,2190
SMAD5,0.2803296960121146,0.30860788121217364,2191
MRPL15,0.3089864253454227,0.3085971282807892,2192
EVL,0.2243657013855683,0.3085801672217212,2193
NEU1,0.2878712041623682,0.3084392811867922,2194
LENG8,0.2639909780718887,0.30834952437152224,2195
MRPL2,0.304479939415067,0.3083325458330638,2196
C11orf96,0.11289364848320596,0.30799656902094047,2197
STARD7,0.29732519159106213,0.3079559912930305,2198
DDX21,0.2708446715192205,0.30791129838631354,2199
RBM6,0.2578583437917766,0.30776406251217653,2200
OTUD6B-AS1,0.28585053598871524,0.30771982358822114,2201
RAB21,0.28861764709371174,0.3076580872112974,2202
SORBS2,0.24779728910044863,0.30752984947516343,2203
CXCL12,0.18254514348339523,0.30725546663620884,2204
ZBTB38,0.2747362201605742,0.30711164201050273,2205
LACTB2,0.2579978009821898,0.30693123173702774,2206
DDIT3,0.2728430177020326,0.30680150789366045,2207
ARL16,0.2984255267411679,0.3067192395765024,2208
ABCB1,0.23220688810837847,0.30615324218476553,2209
MMP24-AS1,0.19549080073795513,0.3060442889224488,2210
FTCD,0.17728748384001514,0.3059508445762048,2211
RPAIN,0.30488908223144745,0.3059419784849314,2212
SNRPC,0.29856329592903524,0.3058701725338231,2213
EIF4EBP2,0.27461141135950534,0.30582635889577064,2214
C9orf3,0.2597522285824163,0.3058161472623861,2215
LIMA1,0.260558948188102,0.30552977985421026,2216
CCNG1,0.2802138585651771,0.30546182634664304,2217
CNPY3,0.256799200167348,0.30543751809556974,2218
CRTAP,0.2864845434653239,0.3053980266350445,2219
TMEM106C,0.28526090526696796,0.3053765763103081,2220
ESF1,0.2665770941786286,0.305297687695811,2221
ACAP2,0.25385128832209425,0.30528438751264964,2222
USP34,0.27153001511578656,0.3051122347699076,2223
VWA1,0.2326524441204362,0.30502114140453573,2224
ERGIC2,0.2970119525942036,0.30501964203808507,2225
PUM1,0.2813756468051261,0.304917288576825,2226
MBP,0.2548131379288054,0.3047641750100682,2227
SMIM22,0.22740472937887413,0.30473669631133576,2228
CPM,0.24085668952687073,0.3047107769631861,2229
ROCK1,0.25392528432351785,0.30454824587554546,2230
CSRP2,0.20544723919553576,0.3044722622219674,2231
PLIN2,0.22669895631678988,0.30425717268676866,2232
DICER1,0.2750350587480156,0.30407535888759035,2233
RERE,0.28136827361208955,0.30396760029487946,2234
ATP6V1B1,0.19593766798023587,0.3037089357234558,2235
OPTN,0.2558716386378579,0.303672158702763,2236
SEPT9,0.25316179396363303,0.30359047585513577,2237
ECHDC1,0.2878463277062191,0.3035334926229011,2238
FNBP1L,0.29174158531133426,0.3034901989321745,2239
LSM14A,0.28445502000333195,0.3030111925494294,2240
SUCNR1,0.1785472586368487,0.3029866904459668,2241
RTF2,0.28153808756531096,0.3029472711614626,2242
SAR1B,0.29537849455400983,0.3028672497263217,2243
C5orf15,0.2894515491291753,0.3028417203794885,2244
PSMD13,0.2833047045875752,0.30273561663491,2245
CTDSP1,0.27301265063125213,0.30272012000554943,2246
PPP1R15A,0.23103043591480132,0.30264598389664665,2247
NPEPPS,0.27623902507510484,0.30241627233884194,2248
CASC4,0.2806522919085137,0.30219524390822394,2249
PLVAP,0.11643528191670256,0.30191307728577965,2250
PPP1R7,0.2903274769409001,0.30179497037501585,2251
MRP63,0.19983626701535845,0.3016819474700612,2252
DHX9,0.2878055998142923,0.301509699751214,2253
CAPN1,0.2840334531055397,0.30138897891996275,2254
MCTS1,0.29353168314535255,0.30133041289752366,2255
DNAJB14,0.2685078916703183,0.30114675638317234,2256
PIK3R1,0.24707567482956214,0.3011255061750727,2257
TTC14,0.25262300834720114,0.30109654947328424,2258
ZSWIM7,0.29135572296696766,0.30080995198829436,2259
MRPS23,0.29707157303356635,0.3007573941004811,2260
RABGGTB,0.28919040076828734,0.3007357453746351,2261
LAMTOR3,0.3011411936068013,0.30067791242457426,2262
BROX,0.28125878283448674,0.300594900568738,2263
FLNB,0.2736480577653701,0.3005925032492027,2264
KIFC3,0.265557403861049,0.3005786323350113,2265
TUBA4A,0.25846493511445423,0.30051415673566123,2266
APPL1,0.2796304118390001,0.3004518201630063,2267
FLT1,0.13063917954507567,0.30040282754280445,2268
CLDN8,0.2286709579934304,0.3003617399663242,2269
CCL4L2,0.09295570627522828,0.3003315806889915,2270
MIR4458HG,0.263646894579703,0.30003715078979953,2271
METTL5,0.29497537007318897,0.3000036731467337,2272
SLC44A1,0.2618854921287717,0.2999965953343994,2273
SDC2,0.26970967492022174,0.299911237263614,2274
DHRS3,0.23657868484579325,0.29975938146859726,2275
CCDC47,0.2857847527161732,0.2996816162524554,2276
TNFRSF14,0.2414053243482093,0.29964440423399846,2277
DPEP1,0.17053105870378152,0.2993921822933208,2278
TPGS1,0.2913071661996909,0.2993632541263777,2279
PAH,0.1614569633257038,0.29934871094507254,2280
SDF2,0.29324947681776703,0.29913320461611376,2281
MGAT4A,0.25666717214127216,0.2991064618482612,2282
PPP1R2,0.27804445052002374,0.2990086513931669,2283
TBC1D1,0.2808404003501947,0.2987207016752332,2284
LSM1,0.2878728388772951,0.29869631659050305,2285
TCEA3,0.2785346187290174,0.29857269773709316,2286
PIGP,0.29769318739315426,0.29851889337831417,2287
PMF1,0.2921920651429385,0.29844235857180074,2288
EIF4G1,0.28104802820201363,0.29835746237299243,2289
RAB3IP,0.27285593936679714,0.29830642383766487,2290
MXRA7,0.2629662961292816,0.2982775142385462,2291
SPON2,0.17888807637586296,0.29823287769380896,2292
NAPSA,0.19416815113009028,0.2981502160230405,2293
ZNF580,0.29002206354782883,0.2981383825598035,2294
ANKRD10,0.26944176927909436,0.2980276125355917,2295
NUDCD2,0.29459802812646557,0.29794322580059385,2296
UBL3,0.277181512572216,0.29793737891397565,2297
RHOG,0.23029576533202692,0.29763543922803787,2298
MYCBP2,0.24657955758373382,0.2975089837153999,2299
MED10,0.27721448444677976,0.29744952231789146,2300
RBM5,0.2535650425195366,0.29744518093307654,2301
GANAB,0.2830019586401813,0.29726416150620394,2302
SENP6,0.2736100416032938,0.2972578135750481,2303
BIRC6,0.2583167722422382,0.29725221251672673,2304
OAT,0.2798377662863828,0.2971336413264104,2305
PDLIM5,0.26364651778134995,0.2970576355046734,2306
NAXE,0.2831119191368103,0.2970356055324264,2307
DNM2,0.269080939907842,0.29684429231666404,2308
SHISA5,0.26468654336566033,0.29684320503003886,2309
ZNF106,0.26953366718915855,0.29652905124558193,2310
FNDC3B,0.264414010520709,0.2964711500646787,2311
IRF2BPL,0.26308152795642503,0.29637789645370294,2312
PKIG,0.27427716178392,0.2963747126228702,2313
USP9X,0.27460550471476514,0.2961154778644274,2314
PRKAA2,0.26794857731872374,0.29604267661241,2315
ATP13A3,0.23900947144189852,0.2958130010179032,2316
PRPF38B,0.253926647938165,0.29580554226108735,2317
KLHDC2,0.2772754525445609,0.295753320734119,2318
WDR13,0.2848417145299526,0.29564234022382413,2319
ALB,0.12486056605597123,0.29531899543443774,2320
TMOD3,0.2618963028930855,0.29529782669275545,2321
SPG21,0.2832807226474535,0.295223975300815,2322
ZDHHC2,0.2759509482951532,0.2951983410460652,2323
ARMCX3,0.27926107668460814,0.29511383640585775,2324
EIF4E,0.28621394661525873,0.29510427450274146,2325
SERTAD1,0.237136359369422,0.29503842429678245,2326
TP53I13,0.27991100385639023,0.29496957328146906,2327
PREPL,0.27495122450523596,0.29495987494119097,2328
MRPL21,0.28751836179721696,0.2947486167827085,2329
TOMM5,0.2645066513034722,0.29467842671543465,2330
EPB41L4A-AS1,0.2787603703934089,0.2946697350047687,2331
PAIP1,0.2829942587674535,0.2945865653814663,2332
ZCRB1,0.29344252307366975,0.2945787892840127,2333
PAM,0.2676220730683605,0.29442117036356996,2334
ANKRD11,0.26134963583091736,0.29441483255937984,2335
CPNE1,0.26233133427030325,0.29427998941536954,2336
SLC40A1,0.25391083965116196,0.29427878144094927,2337
MBD2,0.2653975819452311,0.29427531319324796,2338
PECAM1,0.14256939085798329,0.29419634801553957,2339
CLTRN,0.18284576545814496,0.2941895063681489,2340
TIAL1,0.26569954721919475,0.29406761132215486,2341
ZEB2,0.1800376547591547,0.29375685674694785,2342
SUGT1,0.2816316555717638,0.2937337662878424,2343
SEL1L,0.26869106831746775,0.29367510853542345,2344
NIPBL,0.2565929236301589,0.29367508896807776,2345
CTSF,0.273285403055347,0.2934240142839864,2346
C1orf162,0.1577578234102733,0.2933116259714571,2347
APOC1,0.13532712363156085,0.2932448747387085,2348
IPO7,0.27438055680454426,0.293189542033763,2349
NDUFA7,0.25768424216279034,0.2931479499362012,2350
MIER1,0.259862648627569,0.29310020988259605,2351
UXS1,0.26686922924057344,0.29303842731505075,2352
LARP7,0.27415918706122977,0.29300619124420035,2353
UGT2A3,0.18338660823019157,0.29295541159002264,2354
PAX2,0.25800526622499215,0.292814188995588,2355
FBXO21,0.26480977381540594,0.2926322359592996,2356
PXMP2,0.2452846884842485,0.29254616438853626,2357
MTHFS,0.2631528933646373,0.292317300602979,2358
IER5L,0.24549311956298855,0.29209221941960933,2359
CNOT7,0.2775989675440207,0.2920394899777705,2360
NIPSNAP2,0.27626554263866726,0.29189927157997037,2361
CCNDBP1,0.27487386443591977,0.29183186985475584,2362
SPTLC2,0.257501088870022,0.29182460412084066,2363
COQ9,0.28341961806878907,0.2917833719130967,2364
HOXB2,0.2723579187860162,0.2917810451014856,2365
SLC25A29,0.25319327072584485,0.29175381053231003,2366
ACSL3,0.2651288236134115,0.29172462468953064,2367
KRAS,0.25964490714850963,0.2916870983921307,2368
EMC3,0.2878520341038247,0.2916728775012276,2369
STK4,0.2095606707057245,0.2916613212976431,2370
XPO1,0.2626653759192841,0.29149566539145927,2371
ERI3,0.2782559362245836,0.2913965975443018,2372
ALDH3A2,0.25156257799472725,0.29133300787372307,2373
SP100,0.2417748552784379,0.2912304438104629,2374
CHMP1B,0.24627533175880803,0.29119826098075063,2375
OGDH,0.2685450181283295,0.2910797005160123,2376
HUWE1,0.2691771811597404,0.29100024924653867,2377
CHMP4B,0.2754264284462933,0.2909629606325602,2378
TJP1,0.24544873222700456,0.2909115644668815,2379
PINK1,0.2722552486885024,0.29087794985655935,2380
PKP4,0.25347907229460775,0.29071379249493423,2381
VEGFA,0.23571362806561688,0.2907132145102722,2382
SURF4,0.2731442953604486,0.2905976831951408,2383
CAV2,0.24116088767086313,0.290595356140886,2384
POLD4,0.23248691208911018,0.29059036422647305,2385
VCL,0.2621080378925775,0.2904623627423226,2386
MRPS35,0.2851998877967762,0.2902116193823089,2387
ANAPC5,0.2674480845822853,0.28998135796112323,2388
TTC37,0.2711173862032368,0.2899501451644487,2389
ATP6V1B2,0.24705945307637778,0.2897798213873887,2390
TMEM101,0.23366911107654215,0.28976783979801546,2391
CPD,0.2548710476775797,0.2894590026993306,2392
PEX2,0.2873002682987993,0.28938782782363226,2393
PPA2,0.2837871451242593,0.2892833920176223,2394
PFDN4,0.27930079134886526,0.2892706810538309,2395
PSMD2,0.2743938713529108,0.28920780100216015,2396
DHX36,0.2604495793915029,0.2889945289150853,2397
LARP1,0.26781930820392325,0.28898570515907557,2398
TSEN34,0.28075410462808065,0.28897499347136435,2399
SYAP1,0.28030703166164334,0.2889423095460301,2400
NASP,0.2563007552997771,0.28875743732318393,2401
SERPINE2,0.16238744415624382,0.28856109340380354,2402
JADE1,0.2591261391992486,0.2884328408267027,2403
NUDT3,0.2606285872988661,0.28807671277295416,2404
FUOM,0.2036626132299522,0.28791154225315635,2405
TCF4,0.1678214329594572,0.28786743622935596,2406
ATM,0.22648353663965307,0.28778010011290656,2407
SLC39A10,0.23968551547909742,0.2877269539382474,2408
TPP1,0.24819821680099355,0.28769509195014736,2409
ZNF644,0.25714113815548184,0.28766613322122253,2410
RSF1,0.26131315941490696,0.2876054983762484,2411
ITGA3,0.22781508413058135,0.28759349923186367,2412
LYRM2,0.2693235002834143,0.287476233888694,2413
GCA,0.26433745414405063,0.2874259292264572,2414
AKIRIN1,0.267135210126678,0.28736946687636244,2415
SLC39A1,0.27305103368395606,0.2871937400526049,2416
CCND3,0.2104863622627079,0.28718828708991084,2417
COA6,0.2763502350729416,0.28711720289720555,2418
TOR1AIP2,0.26669371048134727,0.2870509927730924,2419
C19orf33,0.20031238883844174,0.28698603465202827,2420
GATA3,0.20369673815890554,0.28691965634041194,2421
NR3C1,0.222971423707595,0.2868947787118555,2422
YWHAG,0.26552873201063143,0.286859308635398,2423
NAMPT,0.23212399380071325,0.28685438173728806,2424
DPM2,0.27733719567298365,0.28679948988258974,2425
MRPL50,0.2839142170881737,0.28667511523413025,2426
EXOSC7,0.2571496560922276,0.28659267804207955,2427
SMARCA2,0.26215091598240214,0.28651198054619476,2428
PTOV1,0.28121388749595755,0.2864957945283015,2429
VGLL4,0.2618228039182259,0.2864846130818276,2430
SMCHD1,0.22769864781850288,0.28628841392515336,2431
QTRT1,0.2568026299030536,0.28602494574763326,2432
PNPLA2,0.26450374840769375,0.28600052353042327,2433
DDC,0.16719102542250502,0.2859982633742227,2434
TMEM109,0.252939589896517,0.2859661993016065,2435
CAV1,0.1589273745748832,0.2858089143857655,2436
CLPTM1L,0.26243888721884095,0.28576892415944577,2437
EBPL,0.2788203738624022,0.28569073171779,2438
NMT1,0.25877153123720864,0.28568403675345366,2439
DDX6,0.2509354199208025,0.2855002586566562,2440
GNAI3,0.263530458420507,0.2854926304823026,2441
CTBP1,0.25651737669291336,0.28548375914920465,2442
LINC01320,0.19890685549223286,0.28539784707010984,2443
TRIP6,0.265516836011483,0.28536918575013115,2444
ZNF148,0.25494825940090915,0.2853563532259852,2445
HSPA2,0.23368573248249644,0.28530957182848926,2446
RGS10,0.1793397840186552,0.2852169803421782,2447
ATXN10,0.2754425959580837,0.2850812904214584,2448
JAG1,0.21678077369107773,0.2849526760107468,2449
ATP2B1,0.24740517469099638,0.28494468678487356,2450
FCN1,0.11107418832865228,0.2849200244519344,2451
SEPT11,0.24973264538366213,0.28491229317096733,2452
CREG1,0.2658865482028396,0.2849076395711846,2453
PSMD11,0.2660054111914025,0.2848139208662918,2454
PPP1R10,0.248923007046695,0.28459281982400536,2455
CLCN5,0.22994744635124706,0.28446029854878324,2456
CNOT6L,0.24546478106185435,0.2844372282898508,2457
DNAJC7,0.26627375716952895,0.28442809443979666,2458
GZMB,0.09367098096749257,0.28439836510022204,2459
NDRG2,0.25741840820451384,0.2843023371872496,2460
MEA1,0.28081086826713064,0.284299031862189,2461
PHIP,0.24609263967442718,0.28419989263070994,2462
DDB1,0.27308576257944195,0.28412768850325015,2463
SMC3,0.2541433262172944,0.2840742570779422,2464
SS18L2,0.2633964050304071,0.2840514254561317,2465
LSM10,0.26468918633062705,0.28405136634946043,2466
MAP3K2,0.2489426153683598,0.28395924600781425,2467
IFITM1,0.1726108981939324,0.28394247364181846,2468
RNF167,0.2646193931201148,0.28391191708035274,2469
TNFSF12,0.24075142920843157,0.28384823018437755,2470
LGMN,0.24008184058111295,0.2837424471688046,2471
YTHDC1,0.2636420796782494,0.2836817198407681,2472
MMADHC,0.2791638662574478,0.28365496484065805,2473
TFG,0.2764312244219924,0.2835247080773583,2474
ZYX,0.23861870930613927,0.283462394072101,2475
NSD1,0.24658828301427405,0.2834538212485752,2476
MRPS5,0.2699754356233536,0.2832781207206168,2477
CALCRL,0.1561627772229567,0.28313937470798184,2478
COMMD3,0.2708561272170453,0.2830839129661504,2479
COPA,0.27013056369130084,0.28299419672711973,2480
TWF2,0.2482388479162626,0.28290856094608197,2481
THOC2,0.24781638228350356,0.28285418538023,2482
SDC1,0.22293377271379344,0.28273713870976663,2483
PSMC1,0.27386195435841665,0.28236808275810427,2484
SH3GLB2,0.26594546511060735,0.28232889760508895,2485
SMIM20,0.2749994829238883,0.2822336577101265,2486
NSMCE1,0.2721514369186148,0.28220690729893794,2487
SLC4A4,0.2019390176426813,0.2821866421598768,2488
RAB17,0.260019599532565,0.28216879360763536,2489
MIA2,0.24516238909617075,0.28216158851968887,2490
S100A8,0.08922353564659943,0.28215552449570985,2491
C19orf77,0.1518758050257876,0.2821178038632653,2492
ERCC1,0.26759451355342556,0.2818663153564698,2493
TAOK1,0.24390016870854445,0.2818069852745267,2494
MACROD1,0.24953351269230867,0.2817465564559366,2495
PAWR,0.2509696989171268,0.28148033390396615,2496
TRABD,0.23716989746129002,0.2812267791629187,2497
HIPK3,0.2527345211286451,0.28091698024013634,2498
ACOT13,0.23411070124184905,0.2804698129900394,2499
BUD23,0.26519855152883826,0.2803794726319347,2500
NUDT16L1,0.2649151440639465,0.28016261628720285,2501
PIH1D1,0.26447203612291464,0.2799549419864087,2502
RAB8A,0.25521390945503636,0.2799260226413407,2503
UBE3A,0.2572320850517273,0.27967803463334934,2504
TMEM126B,0.2643294330124197,0.2796726817483161,2505
HRAS,0.27126935924351175,0.2794493467085991,2506
PRODH2,0.14794834191025386,0.2794077373050482,2507
MACC1,0.22768791094219243,0.279062081415041,2508
KIF22,0.2431622265319606,0.2789822509083597,2509
CSNK2A1,0.2640975149463364,0.27889537845167683,2510
CAND1,0.2538064574475501,0.27889319582359284,2511
PSIP1,0.24047847131464564,0.2788894269422968,2512
PDE1A,0.22480430969088244,0.27883318059110607,2513
ERP44,0.2616370624686372,0.27869237062717106,2514
ATP2C1,0.2595158305143084,0.2784895933393811,2515
LYPLA2,0.26175646681503667,0.27848619398831287,2516
MED4,0.2679249619242662,0.2783603954357001,2517
SEC61A1,0.2551725539252022,0.2783345642539095,2518
ARHGAP18,0.23389467347447396,0.27830307439932184,2519
C14orf119,0.26934761070718793,0.27823861214667756,2520
SRA1,0.2736375968699829,0.277969208520291,2521
CD3E,0.13234216773610238,0.27783307878282987,2522
BTBD7,0.24553410247249782,0.27768425124002716,2523
COPS2,0.2628937918484349,0.2776561462435164,2524
BUB3,0.24976635129829755,0.2776239782245628,2525
ETHE1,0.2596178433882566,0.27760030262091584,2526
PPP1R12A,0.23064281934253997,0.2775046624088495,2527
AUP1,0.2596893991177883,0.27738822733700524,2528
SMG1,0.24213658756576262,0.27719101561019466,2529
VASP,0.2157798869645942,0.27700906438764744,2530
FBXO7,0.25827850616314146,0.27695819931108046,2531
MRPL1,0.26554237571565276,0.2769333073470367,2532
TAF9,0.2567490751497947,0.2767754856292871,2533
NUBP2,0.2637021558845822,0.27666904430861705,2534
HDAC1,0.255170110869941,0.27665327967885545,2535
KL,0.20595718256082926,0.2766369807499926,2536
PTPRG,0.21677286440240517,0.27655680292097373,2537
UQCC3,0.2607482506033724,0.27650974396206185,2538
TRIP12,0.24950925870520826,0.27644713149138256,2539
ATP6V0A4,0.21614804213730085,0.2761503052897892,2540
CALCOCO2,0.24723234812979142,0.2760652901931265,2541
HNRNPH2,0.26678435997543,0.2760374281429513,2542
LGR4,0.2510157135666419,0.27601134510745706,2543
BRD4,0.2478470529412365,0.2759044258394464,2544
MAN2A1,0.24890093559424453,0.27588789035731753,2545
LMO4,0.23364812740731933,0.2757408777474035,2546
CCNL2,0.23836895730090174,0.2757214024979964,2547
RAB25,0.25933715110183264,0.2755216036994461,2548
CHD2,0.23707019162927212,0.27550315017177707,2549
TRIM44,0.25131784828981757,0.27536122673873425,2550
TRIOBP,0.2511263729654245,0.27529600347834504,2551
CUX1,0.24994988111719593,0.2752507239161762,2552
CRIPT,0.26819450649527715,0.2752396525333785,2553
IGBP1,0.2507395425353049,0.2751865904315137,2554
HSD17B4,0.2612354867432248,0.27516922866306337,2555
TAX1BP3,0.25181795400642576,0.2751582554424479,2556
MLLT6,0.23698554583458228,0.275105788693645,2557
PSMD7,0.25714796901168563,0.2750866063802918,2558
SAMHD1,0.16520534392045902,0.27492318027202334,2559
CAMLG,0.26355319834318397,0.27485269207698293,2560
WASHC3,0.25499171269856086,0.2745878554070994,2561
HMGCL,0.24658075339242533,0.2745853900919644,2562
TRAC,0.13088991334131908,0.2743023729209381,2563
MBTPS1,0.25308124669954424,0.2742535293680929,2564
CIR1,0.2585247281506674,0.2740252340272715,2565
PIGT,0.26208095071215387,0.27393075049679644,2566
SHARPIN,0.25818399988742474,0.2739270629814754,2567
TFDP2,0.2521921948752797,0.27385648769506943,2568
BCAP29,0.2475763840218723,0.27368817868969264,2569
AP2A2,0.25258101512396475,0.27362322496270053,2570
ASL,0.2520588254759351,0.273529427075054,2571
RBM42,0.25989936216364046,0.2735281353408046,2572
MAGT1,0.2545211634338807,0.273505546411015,2573
GOLGA7,0.2582835332182221,0.27347123195184325,2574
USF2,0.2473815725814013,0.2734576058296829,2575
MYO9A,0.22901722125876797,0.2733844242461597,2576
CLPTM1,0.2559441241252824,0.2732773590525344,2577
S100A14,0.20657779236687454,0.2732626800805221,2578
TMX1,0.25422037095320993,0.27325885976588143,2579
GPR108,0.2561409909230967,0.2731736471492537,2580
MSRB1,0.20964304380254178,0.27315029644471517,2581
AAMP,0.2556531520441958,0.2730331650008664,2582
IMMT,0.254718002066104,0.27275744778376687,2583
HOPX,0.12757114659993074,0.2727299936515565,2584
ALOX5AP,0.1407022824340817,0.27256435810777213,2585
EIF4A3,0.2588899321318041,0.27253665769758817,2586
HADH,0.2442210746128132,0.27250907823146103,2587
ZMAT2,0.2617659832191496,0.2724898597502185,2588
PLXNB1,0.24751914186994245,0.2724885976580672,2589
KIDINS220,0.24180831967756825,0.2723548749827304,2590
TP53TG1,0.2686653801829647,0.2723494284588518,2591
CPE,0.1488388984346072,0.2721841096027342,2592
IFNGR2,0.24311446485720836,0.2721199421107605,2593
BGN,0.13549163345648746,0.27200315236733813,2594
COX11,0.25479825485678154,0.2719893386284096,2595
B3GAT3,0.2578059273719353,0.27189983112093974,2596
OXR1,0.22941784926540007,0.27185004863939916,2597
PSMD12,0.256526933917463,0.27184089669880307,2598
PMM1,0.2496578084415219,0.27183628712857477,2599
PTPN13,0.23978894794068073,0.27176459467966174,2600
BAG6,0.25191722293478075,0.2717323823281367,2601
SORT1,0.24981932092758077,0.2716738383621567,2602
LMO7,0.24894356006730375,0.27164474422741264,2603
LPAR6,0.18451041306626983,0.2716400900159525,2604
VAMP3,0.24812936455990703,0.27153702588135664,2605
NAGK,0.2301253725223795,0.2715263994998367,2606
ZFYVE21,0.26339570501035475,0.27146732873337703,2607
TESC,0.19475591407730092,0.27135599726568294,2608
TXNDC12,0.2597582610104665,0.27132235497257645,2609
UPF3A,0.25226910061394225,0.2712938447197607,2610
LASP1,0.24139719147177988,0.27121800909819244,2611
EIF2A,0.25246168304243827,0.27110394295223994,2612
IFT57,0.2611610999233133,0.2710966735428928,2613
IDI1,0.23393949873498418,0.271083793237569,2614
SLC25A1,0.2525205873198959,0.27108011018764233,2615
HMG20B,0.25857640813086796,0.2710220836581625,2616
ITGA2,0.22660403654840064,0.2709336441426149,2617
ADSS,0.24795280710421405,0.2708634186613998,2618
CUL5,0.246454522021855,0.27067679751790985,2619
ASPH,0.25032011218635747,0.2706415628195675,2620
CAB39,0.25266676268531657,0.27063203666737723,2621
MKNK2,0.24611977661112813,0.2705950552221956,2622
BCL2L1,0.2456016640687864,0.2704054341703685,2623
LAMA5,0.24021843308713534,0.2703696415500638,2624
CYB5B,0.2511628821869252,0.27036435680066906,2625
HSPA4,0.25223479792878833,0.27035760546596704,2626
RASSF4,0.2046483602146473,0.2703505231010488,2627
ZMPSTE24,0.24659501969901804,0.2702698093581896,2628
HIST1H1C,0.22054122936310566,0.2702024476366689,2629
ANK2,0.17121132508218925,0.27008659482220615,2630
FLYWCH2,0.2591800743646864,0.2698874294733866,2631
SREK1,0.24042277104522203,0.2698539401280427,2632
TPRKB,0.24753439965538376,0.2696993512671015,2633
SSFA2,0.20882837247180625,0.2695980577497255,2634
SRM,0.24521927387843148,0.26952887062009867,2635
OLA1,0.2593672604023481,0.2693299735911484,2636
TCEA2,0.25867555116074137,0.26928714561728784,2637
TIA1,0.2336664999166646,0.26918249878354134,2638
SMCO4,0.2492947665170683,0.26915971222169627,2639
STARD10,0.2581943356685515,0.26911956512142765,2640
CLDN5,0.10196366588081489,0.2691039157696782,2641
ID4,0.20489620779669335,0.2690772958105756,2642
ABCD3,0.24868051948137518,0.2690459360488035,2643
DNAJC21,0.2517225655381552,0.26902683272156963,2644
ITPA,0.2539065301081383,0.2690186334414669,2645
ABHD14A,0.2525200908978978,0.2690120652217687,2646
PTPRF,0.2512608172167248,0.2688955320795553,2647
SLC39A6,0.22887452365116567,0.26886467461917696,2648
AIFM1,0.2362819316474049,0.26871223199595384,2649
UBE2V2,0.2596705466218469,0.2687089990496762,2650
SRSF4,0.24247871824656356,0.2686624638587529,2651
ARID4B,0.23065192835642997,0.2685477516765782,2652
IGFBP3,0.1645352795893731,0.26843714726854845,2653
