gene,importance
FAU,0.0005584004468385223
RTN4,0.0005523083954070612
RPL18,0.000549571960874313
RPS24,0.0005484168443913328
ATP5F1B,0.0005472443082362844
HINT1,0.0005450092147151292
ATP5MC1,0.0005445272232651218
TOMM7,0.0005441429537649484
CTNNB1,0.0005434764741517627
CRYAB,0.0005419655496069994
A2M,0.0005389882252747718
SLC9A3R2,0.0005362842211542605
PPIA,0.000536107139750629
MYL12A,0.0005352143370170356
ATP5MF,0.0005343426770994324
RPL36,0.0005340958911608841
MGST3,0.0005334064717503373
PLAT,0.000533024807023053
IFITM2,0.0005325373681832137
COX6B1,0.0005323588904335549
BCAM,0.0005309763797362979
C12orf75,0.0005286433088058113
MYL12B,0.0005268602067176463
PDZK1IP1,0.000523402448209042
C11orf31,0.0005231953061347771
NHP2L1,0.0005218547315274212
CA2,0.0005216035144713572
DNAJB1,0.0005215440413572995
HLA-C,0.0005208078178447367
KRT19,0.0005207178630497494
UQCRB,0.0005194676599701868
SLC25A5,0.0005179203649010382
KRT18,0.0005168003929878407
PPP1R14B,0.00051550917057148
RPLP2,0.0005153630520398052
S100A10,0.0005137719639136709
RPL21,0.000508299924767065
RPL24,0.0005082070658625573
CLDN4,0.0005066431480283326
HLA-E,0.0005059727833093793
CHCHD2,0.000505577535676419
RPL27,0.0005050610472937081
PTMA,0.0005045961234799488
RPL10A,0.0005018288128400408
PRDX1,0.0005017177936338898
UBA52,0.0005014352211401616
MPC1,0.0005012540390454085
N4BP2L2,0.0005007228667560727
RPS6,0.0004991833936367388
SLC3A2,0.0004976676984049885
HPD,0.0004965375297449515
DPEP1,0.0004955675986965072
C19orf33,0.0004945023314400179
DSTN,0.0004937361374724029
RPL12,0.0004932910625971347
VIM,0.0004931811358904455
APLP2,0.0004926482848446324
RPS16,0.000490696734223314
RPL35,0.0004904756243843687
ATP5G1,0.0004889695376889356
RPL11,0.00048781932660877725
UQCRH,0.0004844396801881607
LSMD1,0.0004838193969968392
PTMS,0.00048303277466781453
RPS15A,0.00048263109389045386
H3F3A,0.000481015165271188
TMEM59,0.0004805062612175755
LDHB,0.000477954596267402
RPL14,0.0004773060515112912
CHCHD10,0.00047719944027623304
ATP5C1,0.00047604091452720966
S100A4,0.00047290009533557055
GRN,0.00047257182201041283
ATP5IF1,0.0004714866210290463
CDH16,0.0004706182083880951
OAZ1,0.00046946233189217143
C19orf77,0.00046909409603597565
ADGRG1,0.00046896011318740697
CD81,0.0004688503914546761
NDUFB2,0.0004686963773676227
YWHAE,0.0004684938628206133
COX16,0.00046846677111623
EMX2,0.00046844518217297273
TMEM213,0.0004664977845348551
UQCR10,0.0004663939720439225
MT1F,0.0004646424554738289
SCIN,0.00046398357327364183
TMEM176A,0.00046359627456666035
CD59,0.0004625914273622779
EIF1AX,0.00046081334222064415
TMA7,0.0004593762726536043
TMBIM6,0.0004574535635774335
GNAS,0.00045591502620491914
COX4I1,0.00045482623209688064
CFI,0.0004545254092291565
SNHG8,0.0004536058237418239
ATP6V0E1,0.0004533409194464332
UQCRQ,0.00045317305651863484
GPX4,0.0004522375376232287
KRT8,0.0004503758893186808
DDX17,0.0004497502877725057
SUB1,0.00044973186736432303
CD63,0.0004464953323961583
CKB,0.00044608255087623524
DUSP6,0.0004445014494802886
LGALS3,0.00044316128592692934
