gene,mean_expr_CKD,mean_expr_AKI,diff_mean_expr,pct_expr_CKD,pct_expr_AKI,pct_expr_diff,p_value,adj_p_value,importance,combined_score,direction
RNASET2,0.3639726337236108,0.43908641172789414,-0.07511377800428337,0.2786176079102491,0.2946879216430963,-0.01607031373284723,4.016713989473612e-26,1.026417544158504e-25,0.0002054176281547,6.1961927166519955e-06,UP_in_AKI
RAC1,1.0657178583036717,1.0163147705628586,0.049403087740813145,0.6501711351968055,0.5865773824396582,0.06359375275714729,4.1728548934092473e-08,6.094724771289066e-08,0.0002719299427627,6.1640290575417365e-06,UP_in_CKD
POLR2L,1.5921261893343126,1.5397631982269948,0.05236299110731779,0.7873169804145275,0.7393433611513668,0.04797361926316068,1.0925655686125094e-07,1.5720367893705172e-07,0.0003580934174835,6.120093234275073e-06,UP_in_CKD
RAB11FIP3,0.23985554167371995,0.1885795777770872,0.05127596389663275,0.18301958547252328,0.14267153065813803,0.04034805481438525,4.608573195312106e-21,1.0203483089251895e-20,0.0001474369447829,6.097934314764364e-06,UP_in_CKD
JTB,0.6393942050519882,0.5898767811416274,0.049517423910360736,0.48569119604487543,0.4151716555894258,0.07051954045544961,3.0385956078560893e-11,4.922131114237726e-11,0.0001693171856304,6.094478000206896e-06,UP_in_CKD
KMT2C,0.25844427658350194,0.21010503899201666,0.048339237591485285,0.22432972047917854,0.16900704612463147,0.055322674354547074,1.1219234833314505e-20,2.460358516077742e-20,0.000115812759827,6.073161855786685e-06,UP_in_CKD
LINC00982,0.21682290963973486,0.1652138785229584,0.05160903111677645,0.16405210115991634,0.12218279946029684,0.0418693016996195,2.4229711657589216e-24,5.8953069726494446e-24,0.0001204548580043,6.04624144003645e-06,UP_in_CKD
RAB34,0.3490752612377819,0.29788410016203065,0.051191161075751224,0.30300437345502945,0.2397181550147419,0.06328621844028756,6.478058654050256e-19,1.3449256721211604e-18,0.0001044001367901,6.044513899057468e-06,UP_in_CKD
MAPK1IP1L,0.3193123054952474,0.2724056135516495,0.04690669194359792,0.2828484502757178,0.22352706011693568,0.05932139015878213,4.583339711974734e-17,9.016405990769969e-17,0.0001351218510875,6.032683314124661e-06,UP_in_CKD
SLC25A3,1.3235285677515718,1.3884526662111192,-0.06492409845954739,0.7237592698231603,0.7027135075708361,0.02104576225232424,1.0926984768386251e-11,1.8071088371090823e-11,0.0004081461147249,5.991181332398816e-06,UP_in_AKI
ANXA7,0.47839048999042505,0.4266417575259606,0.05174873246446443,0.38861950941243584,0.3231222827444905,0.06549722666794533,9.473337609082774e-15,1.7234695468313114e-14,0.0001279396755554,5.968425832367429e-06,UP_in_CKD
MTIF3,0.3866832152079356,0.3417237411256282,0.04495947408230738,0.32515687393040504,0.26655339563240216,0.05860347829800289,3.145356917091497e-13,5.451225159603982e-13,0.0001831561976331,5.918080637709106e-06,UP_in_CKD
SERBP1,0.7642219984068823,0.7161988839830028,0.04802311442387952,0.5430690245293782,0.47328969067013144,0.06977933385924678,2.577016241046662e-09,3.952478897310831e-09,0.0002093101036458,5.893977026987456e-06,UP_in_CKD
RAB1B,0.4279808282076785,0.37984162234099567,0.048139205866682855,0.3561513595740635,0.29638698715706363,0.05976437241699989,5.2017999939665535e-14,9.261364974421163e-14,0.0001564913963691,5.867957716831089e-06,UP_in_CKD
GDF15,0.3746233068745363,0.3228358743234335,0.0517874325511028,0.25347024149077774,0.20648643246214582,0.04698380902863192,4.622329372042092e-13,7.96495583924542e-13,0.0001988985753347,5.855273289399851e-06,UP_in_CKD
COA5,0.3423178796437433,0.29316332812822016,0.049154551515523115,0.3051435634150979,0.24026785268102543,0.06487571073407247,4.214446143607196e-18,8.571754868353619e-18,0.0001074638725242,5.8487595460762925e-06,UP_in_CKD
FLNA,0.5318974534009635,0.6242100842100543,-0.0923126308090908,0.3697946377638334,0.3802408675228624,-0.01044622975902898,2.372872154542609e-28,6.395881818174148e-28,0.0002211647284647,5.799776415548977e-06,UP_in_AKI
HSPA4,0.2779779754338,0.2287418081636191,0.049236167270180875,0.2506655257653546,0.192144320623657,0.05852120514169762,3.086913242301075e-21,6.880192962038058e-21,9.893466262316788e-05,5.747621884824352e-06,UP_in_CKD
NDUFS2,0.5748748617741444,0.5259567673800462,0.04891809439409822,0.4420041833048108,0.3777922142821448,0.06421196902266596,1.3003138964067405e-11,2.1421975229106103e-11,0.0001711133784879,5.734544380953825e-06,UP_in_CKD
RAB17,0.2860822615977637,0.23344336439522395,0.052638897202539725,0.255324206122837,0.19294388086552397,0.062380325257313046,3.1602898380981915e-23,7.477026430831683e-23,7.873049921803731e-05,5.720126735863678e-06,UP_in_CKD
RPL4,1.3331303922879911,1.3966551229627204,-0.0635247306747293,0.7442004183304811,0.7232522112837939,0.020948207046687206,1.0418815920511279e-11,1.724969523263457e-11,0.0003969871557235,5.686018987349175e-06,UP_in_AKI
RPS6,2.7068501050038747,2.845733370160947,-0.13888326515707217,0.9491823540597072,0.9506771275798311,-0.0014947735201239487,5.1787001565491675e-56,2.593672866385226e-55,0.0004991833936367,5.656755252116145e-06,UP_in_AKI
SKAP2,0.3496610933314852,0.29921497775489303,0.050446115576592176,0.28161247385434496,0.2294737894158213,0.05213868443852365,6.737180021316562e-17,1.3175710602314007e-16,0.000135034678048,5.640138779970848e-06,UP_in_CKD
RPS20,0.7302162220325299,0.687834189668634,0.04238203236389593,0.5261931926221716,0.46119634201189347,0.0649968506102781,9.176130899986893e-08,1.3215743014863502e-07,0.0002958828277367,5.6067782550624406e-06,UP_in_CKD
SNX5,0.3100108944871376,0.2643741188804549,0.04563677560668267,0.27443430309944855,0.21658088051571636,0.05785342258373219,1.6810579285603088e-16,3.2536605068909196e-16,0.0001371112572265,5.60663164996765e-06,UP_in_CKD
NDUFB10,1.1600215224418091,1.1097026231768359,0.05031889926497324,0.6786936679977182,0.6178601769027036,0.06083349109501468,4.13390760851951e-08,6.040780723603765e-08,0.0002524949941308,5.579536045594768e-06,UP_in_CKD
VTI1B,0.514876397779645,0.4678666131839434,0.0470097845957016,0.408395132154402,0.3437609314876818,0.06463420066672021,1.3345346002958665e-11,2.1961622604978604e-11,0.0001722153441196,5.577144245044514e-06,UP_in_CKD
PGRMC2,0.26415279709856593,0.21680254490102324,0.047350252197542686,0.2405875641756988,0.186897206536405,0.053690357639293806,7.367305821232424e-21,1.626336825879122e-20,0.0001105381570818,5.560963465953833e-06,UP_in_CKD
C1QA,0.09792755004867501,0.18566450070395735,-0.08773695065528234,0.040977372123977944,0.06576382989355854,-0.0247864577695806,1.3984557568177184e-42,5.3444169050358667e-42,6.193273735482566e-05,5.558707753808856e-06,UP_in_AKI
TNFRSF11B,0.32501556519468855,0.2764121881813983,0.04860337701329026,0.24082525194903975,0.19049522762480636,0.05033002432423339,1.1925301440392265e-14,2.1603806957232364e-14,0.0001659890603868,5.54878140807537e-06,UP_in_CKD
SCAF11,0.48495617948648867,0.4375920270895962,0.047364152396892456,0.38224947708689866,0.32107340962470643,0.06117606746219223,7.8176630596897e-12,1.3007758834758237e-11,0.000175704078735,5.542088048533053e-06,UP_in_CKD
PSMC1,0.2846280140090049,0.2408375253222919,0.04379048868671298,0.26212207644038793,0.20278846634351108,0.05933361009687685,5.856908846034078e-17,1.1469142648891795e-16,0.0001335889037441,5.532890144980806e-06,UP_in_CKD
ZNF148,0.27838605772139957,0.2316743768742154,0.04671168084718416,0.2441528807758129,0.18669731647593824,0.05745556429987467,2.0311928637584315e-18,4.170827235643596e-18,0.0001185197877992,5.528313643373538e-06,UP_in_CKD
TRIOBP,0.2763035997774253,0.22884773614072068,0.04745586363670462,0.24586423274386765,0.1903453100794563,0.05551892266441136,1.6091726410837773e-19,3.399660509331924e-19,0.0001135403996076,5.524773389937892e-06,UP_in_CKD
SARS,0.32277688785742825,0.2752614370576308,0.047515450799797465,0.2878398935158775,0.22572585078206986,0.06211404273380766,1.6858609017903932e-17,3.369475486589727e-17,0.0001135191562101,5.518889243645429e-06,UP_in_CKD
RNF130,0.3117471097642525,0.26304186535912366,0.048705244405128856,0.27006084806997527,0.20648643246214582,0.06357441560782945,6.927208438330692e-18,1.397553820779561e-17,0.0001057191082011,5.517354072329709e-06,UP_in_CKD
LSM3,0.688093847764222,0.6406693617674543,0.04742448599676774,0.49819357292260885,0.43511068912098344,0.06308288380162541,9.073763158308182e-10,1.4024363459518054e-09,0.0002082192292241,5.514818219110369e-06,UP_in_CKD
RAB21,0.30167187078210467,0.255995684957823,0.04567618582428168,0.2680167332192432,0.20783569037029634,0.06018104284894685,8.187844428686248e-17,1.5960710387302626e-16,0.0001267124404584,5.5022710210944845e-06,UP_in_CKD
GNPTG,0.28252544479871144,0.23386759154650805,0.0486578532522034,0.25945997337896937,0.19694168207485882,0.06251829130411055,7.428532167035372e-21,1.6386468015519205e-20,9.05946215034078e-05,5.452677477367347e-06,UP_in_CKD
DDB1,0.2930861601260188,0.24415986395431802,0.04892629617170077,0.2655447803764974,0.20558692719004548,0.05995785318645194,2.8057118495341406e-20,6.07735418671655e-20,9.653070638317802e-05,5.441558970370092e-06,UP_in_CKD
ELF3,0.454010458481149,0.40315366231751876,0.05085679616363026,0.32895987830386003,0.2717505372045375,0.05720934109932252,1.6618221996410363e-12,2.8310429295417996e-12,0.0001611979024035,5.416068124520164e-06,UP_in_CKD
CNPPD1,0.24926315684777653,0.20211604584582682,0.04714711100194971,0.22875071306332,0.17385438009094997,0.05489633297237004,1.0900683238903662e-21,2.4662179273537697e-21,0.000101379494538,5.407340592069567e-06,UP_in_CKD
SLC22A2,0.2577543988861759,0.2049252949116301,0.052829103974545794,0.18435063700323256,0.1463195242616561,0.03803111274157647,4.12790799800703e-21,9.14602953768175e-21,0.0001338511066318,5.388963568601187e-06,UP_in_CKD
PHIP,0.268335136809224,0.22083892137758462,0.04749621543163937,0.2311751283513976,0.17645295087701765,0.05472217747437996,3.880632422683406e-19,8.090269123036983e-19,0.0001140141468201,5.361281189348894e-06,UP_in_CKD
MLLT6,0.2601095762152523,0.21104952125698306,0.04906005495826926,0.22589845978322876,0.1682074858827645,0.057690973900464265,9.692120370404145e-21,2.1301363451437682e-20,9.618503058748876e-05,5.355288964840726e-06,UP_in_CKD
PAFAH1B2,0.251525777572307,0.20289089057830417,0.04863488699400281,0.22856056284464726,0.1741042426665334,0.05445632017811386,1.219697596660052e-22,2.836506038744307e-22,9.382834261969512e-05,5.354530765727903e-06,UP_in_CKD
RPL24,2.717962077116274,2.8176063267966094,-0.09964424968033558,0.9501331051530709,0.9533756433961321,-0.0032425382430611993,2.5812966255972147e-33,7.830020097868194e-33,0.0005082070658625,5.271903548460261e-06,UP_in_AKI
ASL,0.2707897729758807,0.22220629691911656,0.048583476056764135,0.24315459212778096,0.18544800359802108,0.05770658852975988,7.468339129517682e-21,1.6462172952647353e-20,9.503071951659876e-05,5.270859160825776e-06,UP_in_CKD
HIBADH,0.3521459814840349,0.3089185297944477,0.04322745168958719,0.3017683970336566,0.24456548898106042,0.057202908052596174,2.118568055340778e-13,3.705949951033431e-13,0.000171428461188,5.26951013890819e-06,UP_in_CKD
MAN2A1,0.2748327250343019,0.23011388170192848,0.044718843332373415,0.24263167902643087,0.18684723402128828,0.0557844450051426,2.4192834830079465e-17,4.809708713733492e-17,0.0001292469469983,5.2612354703101714e-06,UP_in_CKD
COPA,0.2881283832142609,0.24114950139311586,0.04697888182114501,0.26155162578436963,0.2015891259807106,0.05996249980365903,6.123617619929203e-19,1.2722197271321059e-18,0.0001041856355587,5.252095089574527e-06,UP_in_CKD
GLYR1,0.250911479530948,0.20196188810830754,0.048949591422640465,0.2284179501806427,0.17215531457698266,0.056262635603660044,5.548801040018818e-23,1.3005002437544103e-22,8.675611119630387e-05,5.2291779830013825e-06,UP_in_CKD
ALG5,0.34017171538766955,0.29280291209013476,0.04736880329753479,0.3061418520631299,0.2442156813752436,0.06192617068788628,2.800001609046786e-17,5.55923549115841e-17,0.0001096449308744,5.228074501925522e-06,UP_in_CKD
MRPS35,0.3043729253474476,0.25647444475360803,0.047898480593839554,0.27600304240349877,0.21588126530408275,0.06012177709941602,3.6366166958296873e-19,7.599018513917756e-19,9.986902388175464e-05,5.211039783929847e-06,UP_in_CKD
SNRPB2,0.527011860559627,0.47961831970391,0.04739354085571701,0.4179501806427077,0.35620408775173656,0.06174609289097116,8.229065537982223e-12,1.3677117237643584e-11,0.0001634844970897,5.1975082630180806e-06,UP_in_CKD
AK2,0.4408395335887779,0.39340810411834376,0.04743142947043416,0.36370983076630536,0.3014342111838489,0.062275619582456476,1.7328877403885277e-13,3.043713829722238e-13,0.0001401929165188,5.18318347381382e-06,UP_in_CKD
GRHPR,0.4199636079545745,0.3743857360110383,0.045577871943536186,0.33124168092793305,0.2797461396232072,0.051495541304725834,8.687235157683632e-12,1.4430623185520984e-11,0.0002036927010109,5.182711834739863e-06,UP_in_CKD
SUGT1,0.29381241226482313,0.24954051229359217,0.04427189997123096,0.2672561323445522,0.20853530558192993,0.058720826762622275,1.2856146545270023e-16,2.4979559349617916e-16,0.0001277038839452,5.179838982433462e-06,UP_in_CKD
CUL5,0.2672269074990722,0.22080805608199647,0.04641885141707572,0.23773531089560754,0.18135025735845284,0.0563850535371547,3.6003000493539053e-19,7.532008471451685e-19,0.0001089263033338,5.166820575278016e-06,UP_in_CKD
LAMA5,0.26884067931104977,0.21808313128006138,0.05075754803098839,0.23464536984217532,0.18130028484333616,0.053345084998839165,2.1566054510021265e-22,4.984450194920169e-22,8.92302196645368e-05,5.14677510036216e-06,UP_in_CKD
PFDN1,0.32945004942694733,0.2847472815656632,0.04470276786128413,0.2917855105533371,0.23072310229373844,0.06106240825959869,3.928642253185675e-15,7.24396235989983e-15,0.0001331765368431,5.140273187791106e-06,UP_in_CKD
BRD2,0.4083927085738962,0.3612435625007174,0.04714914607317883,0.3369461874881156,0.27534855829293886,0.06159762919517675,1.889101466572052e-13,3.312276095684486e-13,0.000141292872695,5.121159071175412e-06,UP_in_CKD
AP2A2,0.2761329980633742,0.22929564810903327,0.04683734995434094,0.2468149838372314,0.1917945130178402,0.05502047081939121,3.6373968619952993e-19,7.599018513917756e-19,0.000109600830616,5.117649048439482e-06,UP_in_CKD
RAB32,0.18239860679247782,0.2381860154222286,-0.05578740862975076,0.16077200988781137,0.18549797611313779,-0.024725966225326412,3.761402693007627e-28,1.0102245370656114e-27,0.0001370666552739,5.104038853421576e-06,UP_in_AKI
COL4A1,0.2958066900112149,0.3540792740126377,-0.05827258400142282,0.21406160867084997,0.23427115086702313,-0.020209542196173158,4.208880649270434e-18,8.566242841120286e-18,0.0002538135740632,5.101502682341914e-06,UP_in_AKI
PLEC,0.2917678242748037,0.24005594789093573,0.051711876383867955,0.23878113709830767,0.1856978661736045,0.05308327092470316,7.295579095637679e-20,1.5566669478601023e-19,9.87341222616404e-05,5.097454278387748e-06,UP_in_CKD
CD151,0.7799477405880657,0.7395985709303913,0.04034916965767443,0.5049439056854915,0.43900854530008493,0.0659353603854066,4.6432471833748684e-06,6.280316298523267e-06,0.0003661402487958,5.067250210065733e-06,UP_in_CKD
VDAC3,0.48130152884207794,0.43485036472746225,0.046451164114615695,0.3941814033086138,0.33086802258757686,0.06331338072103693,2.714010378416401e-12,4.571606476838407e-12,0.0001514525960328,5.0510218409911e-06,UP_in_CKD
LGALS2,0.4750380341650376,0.5409363350736304,-0.06589830090859278,0.22618368511123788,0.2608565289091,-0.03467284379786212,3.850844088483763e-12,6.461147799469401e-12,0.0001971136042224,5.0396264523425205e-06,UP_in_AKI
ISCA2,0.3402281358949919,0.29372285813358706,0.04650527776140484,0.30495341319642516,0.2435660386787267,0.06138737451769846,1.603559535622434e-16,3.107673518648128e-16,0.0001137512007348,5.0359439879845775e-06,UP_in_CKD
BICC1,0.5410385605583469,0.5026432273791538,0.03839533317919308,0.38191671420422135,0.3267203038328919,0.05519641037132944,7.28508225182513e-07,1.0179434911725846e-06,0.0003953789930286,5.0210517650567854e-06,UP_in_CKD
IVNS1ABP,0.5652132473291871,0.5179864185839503,0.04722682874523676,0.39831717056474614,0.3366648343411124,0.06165233622363375,1.6533097845870211e-09,2.5409474148366105e-09,0.0002003568502527,5.014049501235599e-06,UP_in_CKD
MAPK1,0.30478444894143847,0.25923757434272443,0.04554687459871404,0.264926792165811,0.20843536055169656,0.056491431614114435,3.2145634098882267e-16,6.158167451893154e-16,0.0001273506708501,4.984106050507025e-06,UP_in_CKD
NUDT16,0.23706398139113807,0.20073685343454806,0.036327127956590016,0.2202414907777144,0.17015641397231523,0.05008507680539917,8.797302464554574e-14,1.5570446839919602e-13,0.0002137072895792,4.980005861004718e-06,UP_in_CKD
PDHB,0.35040818140160573,0.30476170618417,0.045646475217435756,0.3068549153831527,0.247813702463645,0.059041212919507674,2.4006425711378816e-15,4.4538823212205596e-15,0.0001287009733334,4.977765350587624e-06,UP_in_CKD
CCDC47,0.30356001191872245,0.25756398475430736,0.04599602716441509,0.2726754135767256,0.2118334915796312,0.0608419219970944,2.7742340032079654e-17,5.511723185181389e-17,0.0001090665084563,4.962503331778052e-06,UP_in_CKD
RPS3A,2.8928143626344824,2.9817343965303587,-0.08892003389587622,0.95750142612664,0.9539253410624157,0.0035760850642243547,3.863551602086097e-23,9.097845216843241e-23,0.000706543693761,4.951981235264271e-06,UP_in_AKI
RAB5IF,0.2184784556383809,0.28279639134632684,-0.06431793570794594,0.20550484883057615,0.22717505372045374,-0.021670204889877587,4.910778282604284e-35,1.5606286915055988e-34,0.0001050146397048,4.9482057143387425e-06,UP_in_AKI
PCNP,0.37715982055002945,0.3321822150693027,0.04497760548072677,0.32387335995436395,0.2636050172405177,0.060268342713846235,1.0969564664540997e-13,1.9358055290366467e-13,0.0001431719475931,4.933967487017671e-06,UP_in_CKD
MED21,0.2557211660846358,0.20861946277142937,0.04710170331320643,0.23859098687963493,0.1804507520863525,0.058140234793282425,1.466961677242753e-21,3.303967741537732e-21,8.790514940343628e-05,4.930354067367743e-06,UP_in_CKD
MTX2,0.3423621315593308,0.29510523224368623,0.047256899315644585,0.30357482411104775,0.24551496676827744,0.058059857342770305,5.32174941832604e-17,1.044846089985479e-16,0.0001122246723712,4.9207586313046455e-06,UP_in_CKD
