gene,importance
TMEM255B,0.00013671421365660916
GASK1B,0.00013669239793570495
CXCR6,0.00013635217188459172
TNFSF9,0.00013628209022671273
ARHGEF15,0.0001350342695410674
CNN1,0.00013502135668778947
SAA2,0.00013433844965628078
RAB37,0.000133433240565514
TRAT1,0.0001317311639134948
PTPRO,0.00013145082791886768
PGM5-AS1,0.00013108477514641475
DNAAF1,0.00013093683475420517
CCR7,0.00013076525320074043
PTGDR,0.0001305366189200254
CSF3R,0.0001302840694108515
CD1C,0.0001295059161072366
JCAD,0.00012891299682626632
SEMA3G,0.0001284021981123542
DLL4,0.00012621049316617259
EDNRA,0.00012617122756760434
SRPX,0.00012613404999851205
FLT4,0.00012570853173335403
STAG3,0.00012550849615063428
SLC22A7,0.0001253656577165807
REG3G,0.00012425820992435077
ARMH1,0.00012416735236044747
SLAMF1,0.0001237765211981005
GPM6A,0.0001232910456555909
VSIG4,0.00012278775111756608
KLRC1,0.00012111333647054057
TSPAN32,0.00012073789030988787
LY9,0.00012014846697915293
IL2RB,0.00011953667889216963
TNFSF14,0.00011935119654016724
TNNI1,0.00011932213244090353
PCOLCE2,0.00011924450966697979
HIGD1B,0.00011863636049239556
SCML4,0.00011856074381190916
TNFRSF17,0.00011844943569657535
ABCC9,0.0001180851859577704
APLNR,0.00011728969946335606
HSPB6,0.00011727772090228787
WT1,0.00011671647305323959
IFNG,0.00011631620220817298
MFAP4,0.00011599964293602469
PCDH12,0.00011578543700800257
COL5A1,0.00011440603133088231
UPP2,0.00011388401826369519
PI16,0.00011328252244667547
ECRG4,0.00011215261034913451
C7,0.00011201474658451673
CD1E,0.00011193184002906016
CXorf36,0.00011168190223388346
TNMD,0.00011089394703824128
SPIB,0.0001107593438502883
LINC02384,0.00010985678226492516
TREM2,0.0001095161358667911
PARP15,0.00010825375313131658
FOXS1,0.00010786945640615902
CARMN,0.00010775439263162267
SPINK2,0.0001077409554952921
EMILIN1,0.00010708728736307972
ABCA8,0.00010680774543973133
PREX2,0.00010678023270672176
DES,0.00010604174208388178
INMT,0.00010500045685156022
CP,0.0001048072840490315
IGLC3,0.00010479808743023754
DUSP4,0.00010440814607864295
LAG3,0.00010372424782274475
TRG-AS1,0.00010367719089479272
SELP,0.00010310082045052556
CD300E,0.00010304879716487493
JSRP1,0.00010301630710663689
FOLR2,0.00010273109674683631
ANGPTL2,0.00010264756138331242
FABP4,0.00010259757659007346
RP5-887A10.1,0.00010255708579837913
FGF1,0.00010241364277069299
CSPG4,0.00010233409595831523
ECEL1,0.00010200463370920308
S100B,0.00010148185385200023
FCGR1A,0.00010006356335359525
GRAP2,9.995550407869776e-05
HSPA12B,9.962829535245434e-05
BLK,9.944457105303019e-05
IGLC2,9.911459422021505e-05
SEMA3D,9.886718002423322e-05
CNTD2,9.885432181020175e-05
FAM110D,9.729133926594393e-05
NCR3,9.707284670129748e-05
PGF,9.69443214678493e-05
RP11-1143G9.4,9.686676089437514e-05
TCF21,9.666418764885804e-05
TTN,9.649953706382074e-05
ABCG2,9.560025555255215e-05
MMP11,9.557678458478418e-05
FAIM3,9.547165969683624e-05
APOBEC3A,9.510393892848841e-05
SYT15,9.47835500147974e-05
NTS,9.450800454305947e-05
CHI3L1,9.4069892975603e-05
EREG,9.363754462003104e-05
CENPF,9.358383881173774e-05
CHI3L2,9.352135115517392e-05
THBS2,9.319352302485132e-05
GALNT15,9.261741812522288e-05
CTLA4,9.255447692941108e-05
ARC,9.250644348442602e-05
MOXD1,9.198029351267152e-05
EBI3,9.188207864158376e-05
ENHO,9.173994619569334e-05
AC006129.2,9.09451307173368e-05
APOBEC3H,9.043382919520964e-05
TBX21,9.00447875216416e-05
CYP26B1,9.001821175288929e-05
MMP1,8.942033721249032e-05
SEMA6B,8.890989082600644e-05
TNFRSF13C,8.860279569905455e-05
TMIGD2,8.853623515790925e-05
MKI67,8.834669542321677e-05
C2CD4B,8.717011552311539e-05
IL11,8.650316919721468e-05
CD5,8.59337525222856e-05
C14orf37,8.533664209262933e-05
CLEC5A,8.50244806526147e-05
CD70,8.495085515276324e-05
CCM2L,8.482337357275042e-05
SFTPB,8.471161638173123e-05
CXCL10,8.470523153898868e-05
INHBA,8.441146604176132e-05
HK2,8.359363134460382e-05
FLRT2,8.33944462109681e-05
NTNG1,8.29764174112262e-05
ACKR1,8.251576681085485e-05
CPNE6,8.233164782177087e-05
SH2D1B,8.217555308146233e-05
TESPA1,8.187402148497502e-05
LINC02397,8.171487004864725e-05
KRT17,8.170429988285424e-05
KIAA1462,8.165249437322055e-05
LAMP5,8.144140388261264e-05
BIRC5,8.127026663195665e-05
CTD-2020K17.1,8.11438147505865e-05
CXCL8,8.101576868845247e-05
ADM5,8.057884165718759e-05
MIR142,8.053416228530568e-05
AC084871.2,8.043487549401214e-05
LINC00948,7.907801889305837e-05
IL1RN,7.88438917217001e-05
SSTR1,7.877239694423455e-05
CGA,7.863885615983862e-05
SFRP4,7.78781958307927e-05
CH25H,7.774510011059948e-05
NKX6-2,7.748077986837667e-05
FXYD7,7.74308810760425e-05
CLEC9A,7.693892274131203e-05
SLAMF6,7.648799232678692e-05
UBE2C,7.544935926258835e-05
PDCD1,7.528017834125165e-05
DLK1,7.497784185888393e-05
SLC6A18,7.483553084706652e-05
GGT5,7.43592313698076e-05
IGLL5,7.427958181665349e-05
IGHG2,7.416285026270314e-05
PTGIS,7.358796485472452e-05
RP4-763G1.2,7.325239933010079e-05
FCRL2,7.269106578959244e-05
TOP2A,7.25565467004959e-05
RP11-536I6.2,7.255179594226083e-05
APOD,7.252726286243525e-05
FCRL5,7.098949171134624e-05
GPIHBP1,7.084467616345738e-05
CD28,7.075489725405767e-05
SLFN12L,7.037831368258414e-05
IL1RL1,6.987329037004161e-05
IGF2,6.727466299264445e-05
ISLR,6.599934498805904e-05
SIRPG,6.589050494812343e-05
S100A12,6.525658517565836e-05
LINC00987,6.523629346634641e-05
AL158071.3,6.504968289385025e-05
TREM1,6.433491132780095e-05
OSM,6.388014435629227e-05
SLA2,6.350336123126868e-05
LAIR2,6.319625209799825e-05
FAM30A,6.235083606969386e-05
RIPPLY1,6.12329508576448e-05
MARCO,6.073112726718506e-05
ADH1B,6.066629255874235e-05
APLN,6.028890384258834e-05
PRELP,6.026563340798736e-05
ARL14,6.025280394059567e-05
MIAT,6.017726368309458e-05
PNOC,5.972642932811211e-05
COMP,5.9155751347279964e-05
NMRK2,5.827201581893901e-05
SST,5.8057499582256447e-05
CDH11,5.7894686904142465e-05
EMR2,5.7827829688556764e-05
ICOS,5.761840511953263e-05
RXFP1,5.7614275079928184e-05
ZNF683,5.744142397095127e-05
HTRA3,5.6650088130310675e-05
DKK1,5.657252779926042e-05
LRRC26,5.628214180824148e-05
CHRM3-AS2,5.621213950690797e-05
LUM,5.593055677062236e-05
NDNF,5.5662683012195314e-05
CD160,5.558186538214845e-05
CETP,5.531056577545298e-05
C18orf56,5.526170831824883e-05
PDGFRA,5.5052213852125184e-05
PLA2G7,5.4731724998529224e-05
LAX1,5.465998049129924e-05
IL6,5.406998011751537e-05
CRTAM,5.3878588902379296e-05
CD300LG,5.3814309681978476e-05
HMCN2,5.365226030003527e-05
LEFTY1,5.312142009187478e-05
RP11-3G21.1,5.294258791428451e-05
PATL2,5.280799044798624e-05
FCRLA,5.278136274235228e-05
RELN,5.274254552160823e-05
POSTN,5.2350077132073113e-05
TMC5,5.2238114811187274e-05
IL18RAP,5.2031328145880725e-05
ACTC1,5.1791345426542485e-05
TNFRSF13B,5.1246555353421836e-05
IL13RA2,5.066432178225011e-05
IL33,5.0630128262940506e-05
IGHD,5.041328791652297e-05
SERPINA3,5.038345551896799e-05
RP11-356I2.4,4.891797576185214e-05
NPHS1,4.889147495922676e-05
GPR68,4.877115611219439e-05
SSUH2,4.82249343806724e-05
EOMES,4.79660115841985e-05
LYPD2,4.756200581397514e-05
LYVE1,4.751413439364254e-05
SCGB1B2P,4.708847738296007e-05
KLRK1,4.658183726358125e-05
ACTG2,4.634161952494782e-05
GCSAM,4.631059951786747e-05
ASPM,4.624172981001893e-05
AGTR1,4.5760486955916266e-05
GLDN,4.5701980538393375e-05
CST1,4.565840966898178e-05
STEAP4,4.5645653057221996e-05
FCRL6,4.5627604177226975e-05
LOX,4.554631668321313e-05
ZNF831,4.528585092096522e-05
LINC00551,4.495754177690279e-05
SMPD3,4.492517375010597e-05
KRT86,4.468235993821388e-05
FCER2,4.466040415593695e-05
MUSTN1,4.45103971486186e-05
HIST1H2BF,4.432556244153842e-05
SVEP1,4.424683077147203e-05
ITGA11,4.3929076483552767e-05
IL2RA,4.376732397944917e-05
TNNT1,4.36284513886377e-05
RP11-693J15.5,4.3567965576354724e-05
ST8SIA1,4.330125182244606e-05
AQP9,4.317623862064852e-05
FCRL3,4.286653832722439e-05
S1PR5,4.280979521082937e-05
COL6A3,4.2685380727775426e-05
SCT,4.267092022171004e-05
CRLF1,4.254238841658384e-05
HBB,4.246389009033876e-05
MSMP,4.2319347751673695e-05
MIR145,4.189137547440343e-05
FASLG,4.1612024708898265e-05
B3GALT2,4.145005818471088e-05
SERPINB3,4.1276704004597236e-05
PPP1R2C,4.096922363690369e-05
RPPH1,4.08596131609295e-05
ACAN,4.0776966861618936e-05
MB,4.0411352274168254e-05
TCF15,4.0344350589255366e-05
RP6-74O6.2,3.9886312038208265e-05
HPGDS,3.980520633080669e-05
NELL2,3.9434339973104595e-05
AC022706.1,3.911853295029817e-05
SDS,3.8868194615195e-05
DTHD1,3.8731032671454245e-05
CD244,3.849467181294783e-05
CPXM1,3.840612265223647e-05
MFAP5,3.820941952961387e-05
CD163L1,3.809913958208361e-05
NLRC3,3.7967555944320606e-05
SEMA3A,3.793930318223421e-05
NMUR1,3.7794052882703375e-05
HCAR3,3.7580854039540107e-05
RP11-18H21.1,3.7554575701016054e-05
LINC02273,3.7552404367831526e-05
CPA1,3.750018798824641e-05
IDO1,3.7097905421353466e-05
CCL23,3.707714840002732e-05
RP11-1399P15.1,3.7021130263303376e-05
NMU,3.677325715822683e-05
KLRC4,3.673983219417907e-05
PDPN,3.663316532269773e-05
AL590226.1,3.663274203070381e-05
LINC00944,3.640019358792639e-05
LAMP3,3.6198798636718086e-05
CLDN11,3.613140750595188e-05
SDR16C5,3.6131160080645114e-05
LINC00996,3.5943020739799456e-05
RSPO3,3.588621935781248e-05
IL2,3.556041145921828e-05
RP11-369C8.1,3.55451721416057e-05
TAC1,3.525639376838547e-05
MEDAG,3.510469256153749e-05
TCL1A,3.4632096261836294e-05
HCAR2,3.4223712247224884e-05
NPHS2,3.4140513487386354e-05
PTPRQ,3.408873810570294e-05
WNT11,3.405829228743523e-05
SLC14A2,3.400406495831862e-05
APOC2,3.391873048365388e-05
PLA2G1B,3.389508424208745e-05
CTSE,3.381776144596686e-05
MUC4,3.37819230567566e-05
GAL,3.374776972543728e-05
IGLC1,3.374709581380223e-05
GPR124,3.356485294479256e-05
SELE,3.3016625261397566e-05
LINC00176,3.290589485150829e-05
SIGLEC1,3.2800951304891304e-05
ITGBL1,3.265182132030716e-05
C1orf194,3.2617937917013874e-05
FGA,3.247157923652979e-05
AL158071.4,3.225808212442987e-05
TTC16,3.2008247361842106e-05
IGHA2,3.196644871762587e-05
PTX3,3.193881332402586e-05
SCRG1,3.1719220964201084e-05
OGN,3.164987575057978e-05
TNFRSF9,3.131884227363083e-05
MIA,3.063520370233231e-05
FCRL1,3.015617353252119e-05
LINC01943,2.9900465772696228e-05
PRRX1,2.985649617662903e-05
HAMP,2.9544882634343343e-05
AC005253.2,2.9342992462177112e-05
FAM129C,2.9313305435746003e-05
OTOA,2.913767645948545e-05
LINC02084,2.9018417999506138e-05
RP11-76E17.3,2.8969671304624675e-05
TYMSOS,2.8877495782680875e-05
RP11-701P16.2,2.864270146747396e-05
AL928768.3,2.8587918829280506e-05
KRT15,2.8560921101524143e-05
FST,2.812655736498876e-05
HPR,2.811829568475945e-05
KRT16,2.8083187589545225e-05
ADAMTS4,2.8036909874945397e-05
TMEM100,2.7286731604906362e-05
AP003774.4,2.7042228354286845e-05
IGLV3-1,2.6959037629308053e-05
KLRC2,2.6890097640357556e-05
LINC01857,2.608725026949144e-05
AC004865.2,2.5904222364722716e-05
DUOX2,2.5385033905624563e-05
SLC7A13,2.5234665714119378e-05
FOXP3,2.4953053734671497e-05
HLA-DQB2,2.4894020213259884e-05
LTA,2.4840337835574554e-05
DARC,2.483100842491126e-05
LINC00892,2.4789412437722012e-05
CCL21,2.4599932611706346e-05
AC006369.1,2.459103989471061e-05
FAM111B,2.4238775969515125e-05
KLK10,2.3517323359449472e-05
MUC5B,2.2999734618533632e-05
TOGARAM2,2.285058801409495e-05
LHX6,2.280044936531781e-05
MIR205HG,2.2770883647451994e-05
HIST1H1B,2.273709275086795e-05
LILRA4,2.2699792560276588e-05
AC010976.2,2.2618907432304315e-05
REN,2.16770205965311e-05
GPR182,2.1649440351265748e-05
RP5-1073O3.7,2.1470191851694212e-05
KRT1,2.1338045846426886e-05
CCL17,2.1250802728558465e-05
MMRN1,2.0974046324874966e-05
MMP19,2.095068253602756e-05
IL10,2.093371339661007e-05
PLA2G2A,2.0870659696551433e-05
AL589743.1,2.075678420965665e-05
AC006129.4,2.062019010370801e-05
DPT,2.0616593208139223e-05
ANGPTL7,1.969094841479682e-05
CCL18,1.9674642441921766e-05
AC093010.2,1.9509873029063036e-05
JAKMIP1,1.9451979869990534e-05
RP11-556I14.1,1.9425274231239267e-05
CRCT1,1.9418011684783406e-05
RP1-249H1.4,1.9027230931658717e-05
AC079767.4,1.8785638570078204e-05
RP11-701P16.5,1.8684391377399974e-05
CCL19,1.8451291068687683e-05
CCDC19,1.8346332667622243e-05
DDN,1.816259438510652e-05
RP11-876N24.4,1.803154244597695e-05
KCNK12,1.8020976077882735e-05
AC006369.2,1.7604120211598776e-05
KIAA0125,1.757125192608307e-05
CLEC4C,1.7437640982214706e-05
LINC02345,1.739585516035132e-05
CEACAM5,1.7320063388473964e-05
ANKRD1,1.702107458701029e-05
RP11-16E12.2,1.6943441435219006e-05
LINC02446,1.6912845840626066e-05
AC093627.7,1.6865860121153732e-05
MMP9,1.6842517355104055e-05
ASPN,1.6581593010303883e-05
TKTL1,1.6575752147573523e-05
CCL8,1.6529660241167447e-05
HAS1,1.6487180405734246e-05
RP11-597D13.9,1.6410380411120505e-05
CXCL9,1.611895256860805e-05
NIBAN3,1.5869732358386453e-05
IGKV4-1,1.583659956997536e-05
PI3,1.5782813866915714e-05
KLRC3,1.5708653978263696e-05
RP11-731F5.2,1.569736474491455e-05
REG1B,1.5576043515300082e-05
RP1-232P20.1,1.5481103842620232e-05
RP11-568N6.1,1.5396600487822714e-05
C19orf59,1.5319452161070105e-05
RP11-251M1.1,1.520536651180567e-05
FAP,1.5086287280053186e-05
PTCRA,1.5040887763579361e-05
CADM2,1.4982669063602793e-05
SV2B,1.4970415981845616e-05
CXCL11,1.4750083862674933e-05
RP11-395B7.4,1.4709686195433751e-05
SLC18A2,1.4625054582933772e-05
ART4,1.4289749480371828e-05
PF4,1.426049383591562e-05
OSR2,1.4057103793617904e-05
AC092813.2,1.3855605539896738e-05
IGLV6-57,1.3785421855923308e-05
HBA1,1.3769622281889832e-05
RP11-572C15.6,1.369552547754967e-05
AC005550.3,1.3572955001051592e-05
RP11-284N8.3,1.3572853379542922e-05
CCL3L3,1.3544337660002592e-05
DUOXA2,1.354149486171998e-05
RP11-161M6.2,1.3504569088170261e-05
SCG2,1.3448659590938417e-05
KRT81,1.3321952155899347e-05
AL138820.1,1.3317945747649851e-05
TRGV9,1.3083460285160594e-05
RP11-472N13.3,1.3016446392163085e-05
LUCAT1,1.2870795590135407e-05
RP13-436F16.1,1.2721669228588879e-05
OMD,1.2548928093668674e-05
OLFM3,1.2516413703300036e-05
RP5-1028K7.2,1.2508494273635314e-05
HP,1.249106247215658e-05
MLC1,1.245921117148101e-05
LILRA3,1.240858692907838e-05
LCNL1,1.2401305515280106e-05
LINC02132,1.2370903127669348e-05
TBX1,1.222531990418736e-05
PI15,1.2155369538870532e-05
WFDC5,1.2134924388219354e-05
SCARA5,1.2131718812306616e-05
FFAR2,1.2105493863728379e-05
PPBP,1.197269351855219e-05
CTD-3064M3.7,1.184365462509544e-05
NCR1,1.180799754448552e-05
COL10A1,1.1643119369344928e-05
CALB2,1.1540497525236814e-05
TRAV17,1.144888763114709e-05
RP11-214O1.3,1.1435942088841996e-05
CD209,1.113402168038864e-05
AC020571.1,1.0956041751635572e-05
CTA-384D8.34,1.0933393881879454e-05
IGHV4-39,1.0931027586745238e-05
RP11-47L3.1,1.0905036598642678e-05
VIP,1.089526416580317e-05
HBA2,1.0883781211303082e-05
FGG,1.08486500253805e-05
RP11-190C22.9,1.0669834115314727e-05
RP11-894P9.1,1.0640830703594852e-05
RP11-763B22.4,1.060683289825365e-05
TMEM190,1.0540709706238167e-05
AC114546.1,1.0524680138536412e-05
RP11-680G24.5,1.04499604044548e-05
GDF3,1.0430728189279565e-05
AC005842.1,1.0382560016381958e-05
CTD-2035E11.3,1.0317273511093465e-05
OTOS,1.0312379442943378e-05
RP11-452H21.4,1.03007695795428e-05
CPA2,1.018240760939538e-05
CTB-49A3.4,1.0076991206457532e-05
MMP3,1.0030073880974403e-05
LIM2,9.657596416719886e-06
AC243829.1,9.58679841303707e-06
MUCL1,9.558193339287833e-06
RP11-142G1.2,9.519245437931812e-06
RP11-253M7.1,9.501826982282576e-06
HAPLN1,9.452509884508095e-06
MMP12,9.438305887440193e-06
SIX3,9.425373447617528e-06
TPSB2,9.411330695800627e-06
IGHGP,9.38040831694171e-06
AFAP1-AS1,9.376410494276721e-06
SLC1A7,9.32021827560705e-06
RP11-15H20.7,9.29963237802255e-06
KIAA1199,9.288853164511965e-06
CCDC168,9.28414245008122e-06
CD207,9.261521081001685e-06
ADCYAP1,9.258130304117756e-06
CTD-2199O4.6,9.254176462647872e-06
LY6G6C,9.112681919134487e-06
RP11-492E3.2,9.08849091599895e-06
LILRB5,8.932926192337945e-06
IGLV2-8,8.8596210607928e-06
LINGO3,8.662763457483548e-06
RP11-286H15.1,8.518141591301835e-06
C1orf61,8.507095232348498e-06
FMO3,8.501431671364825e-06
KRT6B,8.47751351038633e-06
LY6H,8.302038290565467e-06
AC006946.16,8.300054054077122e-06
CTB-118N6.3,8.292883630605455e-06
KIR3DL2,8.16544351474862e-06
CTD-2288F12.1,8.156664011227685e-06
AC092718.1,8.138764612427801e-06
FGF19,8.119726077701116e-06
MEF2BNB-MEF2B,8.100883611643964e-06
TRAV6,7.93853988586831e-06
UBE2E2-AS1,7.910977076856722e-06
MRC1L1,7.852736932820468e-06
RP11-222K16.2,7.84061931059243e-06
TRGV10,7.83317008653893e-06
DMBT1,7.819751668137476e-06
AC104564.3,7.723858811338416e-06
RP11-293M10.6,7.701760543035101e-06
TRBV28,7.656747070829094e-06
RP11-848P1.4,7.606335762555051e-06
KIR2DL3,7.60411236283619e-06
AC009630.2,7.56196092900016e-06
ITGB1-DT,7.5153116555456615e-06
C19orf71,7.480986133482096e-06
IGLV2-14,7.41863270904273e-06
CCL4L1,7.408582083171006e-06
RP3-525N10.2,7.407532286387134e-06
RP11-923I11.3,7.389129650807293e-06
NMUR2,7.31157414000313e-06
AC119396.1,7.279751103151702e-06
AL359094.1,7.251943038620795e-06
GPR19,7.250326743878026e-06
WISP2,7.1557733285945e-06
ZNF80,7.133158600941283e-06
MYO1A,7.005710561837683e-06
RP11-38L15.3,7.0026107416751306e-06
U1.1,7.000382327201071e-06
TFR2,6.8989103420767596e-06
RP11-71E19.1,6.881010774134973e-06
DUOXA1,6.872841240528546e-06
PRSS1,6.8272740797757114e-06
CFHR1,6.790821541733448e-06
IGHV5-51,6.773437824749075e-06
AL136376.1,6.757798642984063e-06
RP11-380D23.2,6.684946130630651e-06
AC108868.6,6.683525525234193e-06
IGHE,6.649932777111473e-06
AC098820.4,6.63660007440601e-06
RP11-611O2.1,6.618777013717455e-06
RP3-508I15.14,6.581339432667655e-06
IGHV3-74,6.580292287912782e-06
RP11-365O16.6,6.57996844795088e-06
AC119674.1,6.571797229481333e-06
TRGV5,6.525195305032713e-06
LINC00309,6.413112299726374e-06
CDH19,6.388320828614148e-06
IGKV1-39,6.384600046773203e-06
MYBPC1,6.363757302926485e-06
SIX3-AS1,6.362195331601153e-06
FLG,6.316764994645488e-06
CTB-75G16.3,6.30179489972091e-06
SPDEF,6.186958662743344e-06
SLC4A10,6.184422790970877e-06
LCN6.1,6.174404985236752e-06
PRSS57,6.13711561840208e-06
AMY2A,6.0807525104703965e-06
TPSAB1,6.075099469942678e-06
CXCL5,6.06374754701361e-06
AC106799.1,5.869744341643609e-06
RP11-200A1.1,5.867421915126025e-06
RP11-291B21.2,5.806476135915231e-06
VSTM2B,5.804916478088828e-06
IGKV3-11,5.721786842757088e-06
TMEM119,5.710154638982323e-06
C20orf201,5.707325883554176e-06
MS4A2,5.680907350427235e-06
CTB-61M7.2,5.663929259763107e-06
IL1A,5.57251206447991e-06
RP11-160H22.3,5.512228132053971e-06
ITCH-AS1,5.500140388655863e-06
CTD-2012K14.6,5.431631051225204e-06
IGHV3-30,5.421085263026209e-06
AC139100.3,5.317152589836773e-06
APCS,5.316829534343456e-06
IGKV1-17,5.262677231840024e-06
AC006547.3,5.1509181009781665e-06
RP11-424M24.5,5.1272303250170275e-06
ATP1A3,5.051560875037848e-06
IGHV3-11,5.042860019295017e-06
Z99289.3,5.039441778313849e-06
AP003680.1,5.012306565540815e-06
AC063979.2,5.007941159302986e-06
CCL13,4.928747543645737e-06
CCL22,4.913464395196597e-06
RP11-58E21.3,4.906526714925773e-06
RP11-723O4.9,4.895228246187614e-06
RFX8,4.89134205974072e-06
SAG,4.88524718695974e-06
IGHV6-1,4.872303276588447e-06
PHOSPHO1,4.830214084717411e-06
RP11-304L19.12,4.784094643482503e-06
CST4,4.781832162854273e-06
IGHV4-59,4.7563774380470345e-06
RP11-598F7.3,4.736732597344602e-06
LINC01021,4.7345221923941805e-06
RP11-375N15.2,4.71787694263295e-06
RP3-388M5.9,4.670562613314008e-06
RP11-326C3.2,4.666531206350656e-06
AC112503.2,4.6226513200370935e-06
AP001053.11,4.615004647428181e-06
CHIT1,4.6075924434801766e-06
AL109955.1,4.5911027072395745e-06
RP11-248J23.6,4.5901783790328184e-06
CLEC3A,4.574061615148769e-06
CPA3,4.540056669021302e-06
ZBTB20-AS5,4.453417736259186e-06
IGHV1-69D,4.4466134832343094e-06
RP11-171I2.4,4.288926734520099e-06
RP11-546K22.3,4.202494086928648e-06
ONECUT3,4.192768542089192e-06
TNFSF18,4.180141980736005e-06
AL161935.1,4.174186316626497e-06
AC018635.2,4.103090927224918e-06
IGKV3-20,4.089848848793728e-06
AC245100.7,4.083395994304327e-06
CXCR2,4.065182041791427e-06
MYBPH,4.051910276709628e-06
CPB1,4.032358953836603e-06
RP11-60L3.1,3.986976058211425e-06
RP11-439L8.4,3.963961986184145e-06
RP11-350J20.12,3.9585624242148395e-06
AC053527.2,3.934976817186379e-06
IGHV3-23,3.906476102230746e-06
MIR3180-4,3.877457745819464e-06
IGKV3-15,3.830590993452638e-06
CDHR4,3.821600759774523e-06
IGHV3-7,3.8030575446854116e-06
CTRC,3.7942870297551427e-06
CYP26A1,3.74947878168314e-06
RP11-675F6.3,3.7469903726456416e-06
AC243829.4,3.717893764396249e-06
AC097375.1,3.7130207232236063e-06
AC008154.1,3.7117507283043446e-06
IGLV2-23,3.707188555099515e-06
BPIFB1,3.679327214272825e-06
IL9R,3.6669606715141917e-06
RP11-188P17.2,3.6345784402581558e-06
IGKV1-5,3.6044784530418617e-06
IGHV1-24,3.570395340978264e-06
CTC-378H22.1,3.5565737556503254e-06
RP11-462P6.1,3.5366670226250874e-06
RP11-211G23.2,3.4820482359056904e-06
AIRE,3.4811839611655945e-06
RP11-566K11.5,3.4212560210997853e-06
CNTN2,3.401683959516216e-06
PXT1,3.3267906976110857e-06
RP11-351M8.1,3.301286311968435e-06
LRRC16B,3.2500594830081392e-06
LINC01693,3.2306961358547633e-06
FAM209A,3.2121474536571318e-06
CSF2,3.2119037451669803e-06
LINC02067,3.205765814017537e-06
AC120193.1,3.191573680317922e-06
SPRR1B,3.1875718519352165e-06
PTPRZ1,3.127452006531768e-06
CD5L,3.1176023830265726e-06
AC000032.1,3.1157887579471443e-06
AL355881.1,3.1094300634664197e-06
INSYN2A,3.104280488772652e-06
AP000282.2,3.101728714380602e-06
RP11-996F15.2,3.097468884788595e-06
C20orf85,3.087854124858806e-06
RP11-508N22.13,3.0735198625409285e-06
CXCL13,3.028808424516669e-06
RP11-154J22.1,2.9880717819270893e-06
CTA-373H7.7,2.9861971954072894e-06
LINC00941,2.980373131530631e-06
RP4-669L17.10,2.969447808562173e-06
DSG2-AS1,2.907601161486412e-06
NRXN1,2.8998730597966143e-06
LINC01505,2.8651739118735875e-06
CTSG,2.844541419524648e-06
PPIAL4G,2.830890622915406e-06
RP3-393E18.2,2.8164614559211188e-06
KLRC4-KLRK1,2.810943906275485e-06
C11orf88,2.7932004776551945e-06
RP11-276H19.1,2.785971591210523e-06
RP11-536C5.7,2.7637520328820706e-06
RP11-1057B6.1,2.68848850472746e-06
TRAV25,2.679951777993734e-06
CTRB2,2.676024849927073e-06
AL512662.2,2.67508974505099e-06
LINC02595,2.6728757657796586e-06
CTD-2545M3.8,2.665077677328931e-06
MAP3K19,2.664611705270936e-06
RP11-117D22.2,2.6263678714440896e-06
RP11-1060G2.2,2.6135131854276453e-06
IGLV1-40,2.6049812332147695e-06
LINC00460,2.5832907525550935e-06
SLAMF9,2.5641065710297465e-06
TRGV7,2.5586454689157385e-06
FAM71A,2.5550461310929295e-06
IGHV3-15,2.539905794805556e-06
LINC00032,2.5285729624309773e-06
TMEM244,2.520583492591659e-06
AC073475.1,2.5170004695789996e-06
AC011700.1,2.487560635008026e-06
MMP21,2.4869735483429067e-06
AC003090.1,2.473789815614648e-06
AL645929.2,2.469868348874591e-06
GABRD,2.450899122083081e-06
IGKV1-9,2.439866045955001e-06
RP11-89F3.2,2.4143331302271963e-06
UPK2,2.4094778363749184e-06
AL162171.2,2.4029037439581883e-06
IL17A,2.3764069532575462e-06
AL662890.1,2.342225408016747e-06
CTC-366B18.2,2.2945148022072596e-06
TNFSF11,2.2655042883492554e-06
FZD10,2.2627464687945524e-06
TUBB1,2.229529389991237e-06
CTD-2310F14.1,2.2111334972569993e-06
AC015819.1,2.2070478033275172e-06
RP11-503N18.1,2.205108900535012e-06
BOK-AS1,2.1916043697601362e-06
Z98885.3,2.1605160975212448e-06
AC073133.1,2.1569566868892584e-06
RP11-649E7.5,2.121415731362087e-06
AC005616.2,2.118357171607226e-06
FCGR3B,2.0989256181489595e-06
AL157895.1,2.0706844178007846e-06
NPPB,2.0570970608652163e-06
SERPINB5,2.0426478451090554e-06
AC135457.1,2.0338987766550613e-06
IGLV1-51,2.03170273353266e-06
AC099684.1,2.0100516766358664e-06
RP11-536O18.1,1.983351175278409e-06
CCL7,1.979132055728184e-06
CCL26,1.954665034751888e-06
RP11-742B18.1,1.9292968711342485e-06
AL161725.1,1.922522614889538e-06
RP11-165J3.6,1.9029986514787793e-06
CTD-2147F2.1,1.8938214425582818e-06
IGHV3-21,1.8892161956967297e-06
PLP1,1.882837312510632e-06
RP3-355L5.5,1.8810748768428963e-06
IGHV4-34,1.8808278109797617e-06
AL021396.1,1.8577768825501939e-06
KIR2DL1,1.8576857910467126e-06
IGLV1-44,1.8575948707068482e-06
RP11-48B3.3,1.8218437366996453e-06
IGLV2-11,1.8095980713278154e-06
RP11-316M1.12,1.7920386380965754e-06
AC021188.4,1.7901497796711341e-06
AC131011.1,1.7896110938356009e-06
